time,west_sst,east_sst,raw_contrast,zsci,zsci_smoothed
1907-06-01,28.901585,25.982578,-2.9190063,-0.15670347,-0.33798064788182575
1907-07-01,28.568642,24.7087,-3.8599415,-0.4815085,-0.40699579318364465
1907-08-01,28.547861,23.91567,-4.6321907,-0.83507705,-0.3199283083279927
1907-09-01,28.60418,24.938496,-3.6656837,0.36517859,-0.13622872034708655
1907-10-01,28.55713,24.454056,-4.103075,0.0068616867,-0.0011035601298014439
1907-11-01,28.803747,24.58643,-4.2173176,-0.12930441,0.031632204850514725
1907-12-01,28.60992,24.97745,-3.632471,0.08676505,0.09092652797698975
1908-01-01,28.189327,25.406075,-2.7832527,0.2507453,0.182066152493159
1908-02-01,28.25735,26.528374,-1.7289772,0.37287378,0.13631775975227356
1908-03-01,28.388714,26.69964,-1.6890736,-0.06779945,-0.08059479792912805
1908-04-01,28.6956,26.603624,-2.0919762,-0.4912846,-0.25960649053255724
1908-05-01,28.988262,26.163185,-2.825077,-0.5914526,-0.23409091432889295
1908-06-01,28.568304,26.260744,-2.30756,0.4547429,-0.10038254658381145
1908-07-01,28.437302,24.793013,-3.644289,-0.26585603,-0.03208925326665242
1908-08-01,28.291096,24.53363,-3.7574654,0.039648294,-0.06380651394526166
1908-09-01,28.404293,24.160063,-4.2442303,-0.21336794,-0.08833440144856769
1908-10-01,28.54443,24.49315,-4.051279,0.058657646,-0.1292738914489746
1908-11-01,28.536228,24.212612,-4.323616,-0.23560286,-0.17181799809137982
1908-12-01,28.2736,24.07571,-4.1978893,-0.4786532,-0.1609782775243123
1909-01-01,28.22355,25.543503,-2.680048,0.35395002,-0.11941127975781758
1909-02-01,28.035677,25.503,-2.5326767,-0.4308257,-0.09384835759798685
1909-03-01,28.19008,26.68411,-1.50597,0.11530411,-0.17294877767562866
1909-04-01,28.488897,26.55622,-1.9326782,-0.33198667,-0.3312803606192271
1909-05-01,29.054577,26.218838,-2.8357391,-0.6021147,-0.5080740749835968
1909-06-01,28.578964,25.060501,-3.5184631,-0.75616026,-0.6108855207761128
1909-07-01,28.407808,24.490082,-3.9177265,-0.5392935,-0.5990686615308125
1909-08-01,28.180336,23.833448,-4.3468876,-0.54977393,-0.5518008669217427
1909-09-01,28.37887,23.836275,-4.542595,-0.5117326,-0.5371017456054688
1909-10-01,28.340897,23.717684,-4.623213,-0.5132761,-0.5470259984334309
1909-11-01,28.34205,23.58419,-4.75786,-0.669847,-0.5265956521034241
1909-12-01,28.319181,24.18325,-4.135931,-0.41669488,-0.4435025453567505
1910-01-01,28.090565,24.718452,-3.3721123,-0.33811426,-0.3050794303417206
1910-02-01,28.044418,25.824476,-2.219942,-0.11809111,-0.18119109670321143
1910-03-01,27.93846,26.282894,-1.6555653,-0.03429115,-0.16599172353744504
1910-04-01,28.129642,26.360933,-1.7687092,-0.16801763,-0.24458755056063336
1910-05-01,28.52384,25.63192,-2.89192,-0.65829563,-0.291397362947464
1910-06-01,28.279608,25.450176,-2.8294315,-0.06712866,-0.24222952127456662
1910-07-01,28.294106,24.791817,-3.5022888,-0.12385583,-0.1564917763074239
1910-08-01,28.152216,24.231335,-3.9208813,-0.123767614,-0.1297368804613749
1910-09-01,28.098276,23.91592,-4.182356,-0.15149355,-0.11665566762288411
1910-10-01,28.37142,24.092888,-4.278532,-0.16859531,-0.05814901987711587
1910-11-01,28.465897,24.584934,-3.8809624,0.2070508,-0.006840129693349198
1910-12-01,28.350666,24.565119,-3.7855473,-0.06631112,-0.00887580712636312
1911-01-01,28.20267,25.1146,-3.08807,-0.054071903,-0.06384814778963725
1911-02-01,27.995096,25.761639,-2.2334576,-0.13160658,-0.13567492365837097
1911-03-01,28.131786,26.347324,-1.784462,-0.16318786,-0.2375738819440206
1911-04-01,28.268322,26.284048,-1.9842739,-0.38358235,-0.3044856091340383
1911-05-01,28.53852,25.7064,-2.832121,-0.59849644,-0.17520629366238907
1911-06-01,28.271843,25.806702,-2.4651413,0.29716158,0.1997023622194926
1911-07-01,28.170687,25.506214,-2.6644726,0.7139604,0.7028441230456035
1911-08-01,27.78993,25.23779,-2.5521412,1.2449725,1.103264033794403
1911-09-01,28.136892,25.656412,-2.4804802,1.5503821,1.285411516825358
1911-10-01,28.375822,25.434975,-2.9408474,1.1690893,1.3435969352722168
1911-11-01,28.806143,25.985394,-2.8207493,1.2672639,1.428046961625417
1911-12-01,28.544117,26.573776,-1.9703407,1.7488954,1.5073293447494507
1912-01-01,28.493345,27.222519,-1.2708263,1.7631717,1.3875824908415475
1912-02-01,28.527931,27.258055,-1.2698765,0.8319745,1.0573384265104928
1912-03-01,28.67406,27.641216,-1.0328445,0.5884296,0.7323348323504129
1912-04-01,28.908104,27.863876,-1.0442276,0.55646396,0.5426920553048451
1912-05-01,28.726395,26.998583,-1.7278118,0.50581264,0.38566642006238294
1912-06-01,28.725058,26.134502,-2.5905552,0.17174768,0.17959461609522498
1912-07-01,28.683203,25.136452,-3.546751,-0.16831803,0.041404704252878795
1912-08-01,28.462404,24.564487,-3.8979168,-0.10080314,0.0663533409436544
1912-09-01,28.585411,25.006031,-3.57938,0.4514823,0.18169053395589194
1912-10-01,28.661152,24.729427,-3.9317245,0.17821217,0.24056037267049152
1912-11-01,28.807142,25.029577,-3.777565,0.31044817,0.2299756407737732
1912-12-01,28.52282,24.79247,-3.7303486,-0.011112452,0.2538101275761922
1913-01-01,28.118067,25.649202,-2.4688644,0.5651336,0.2920228938261668
1913-02-01,28.408672,26.592035,-1.816637,0.28521395,0.20544293522834778
1913-03-01,28.468197,26.95791,-1.5102863,0.11098778,-0.023084898789723765
1913-04-01,28.498276,26.204792,-2.2934837,-0.6927922,-0.16132272283236185
1913-05-01,28.705381,26.408388,-2.2969933,-0.0633688,-0.037850648164749104
1913-06-01,28.503174,26.148096,-2.3550777,0.40722513,0.26322803894678753
1913-07-01,28.224817,25.391365,-2.8334522,0.54498076,0.526903768380483
1913-08-01,28.068184,25.048862,-3.0193214,0.7777922,0.6703669428825378
1913-09-01,28.39433,25.014706,-3.3796234,0.6512389,0.7944394747416178
1913-10-01,28.484636,25.31205,-3.1725864,0.9373503,0.9581297238667805
1913-11-01,28.747608,25.897505,-2.8501034,1.2379098,1.1261664430300393
1913-12-01,28.589417,26.173098,-2.416319,1.3029172,1.1785021225611367
1914-01-01,28.294329,26.450647,-1.8436813,1.1903167,1.0450091660022736
1914-02-01,28.449377,27.055853,-1.3935242,0.7083268,0.8007159531116486
1914-03-01,28.521137,27.407064,-1.1140728,0.5072013,0.5292602181434631
1914-04-01,28.944103,27.723225,-1.2208786,0.37981296,0.31233679254849744
1914-05-01,29.084547,26.718504,-2.366043,-0.13241863,0.27102078000704444
1914-06-01,28.716875,26.350687,-2.366188,0.39611483,0.4610936840375265
1914-07-01,28.587164,26.15567,-2.4314938,0.94693923,0.7830179333686829
1914-08-01,28.571522,25.899698,-2.6718235,1.1252902,1.0081699887911477
1914-09-01,28.649094,25.794893,-2.8542004,1.176662,1.0256077448527017
1914-10-01,28.788895,25.508919,-3.279976,0.8299608,0.9436175028483071
1914-11-01,28.83268,25.53262,-3.3000603,0.7879529,0.890724758307139
1914-12-01,28.713224,25.97842,-2.7348042,0.984432,0.862885038057963
1915-01-01,28.603346,26.486393,-2.116953,0.9170451,0.7720429400602976
1915-02-01,28.537636,26.907722,-1.6299133,0.47193766,0.637520025173823
1915-03-01,28.677738,27.495737,-1.1820011,0.439273,0.5766673684120178
1915-04-01,28.845621,27.954033,-0.8915882,0.70910335,0.670602669318517
1915-05-01,29.150742,27.619865,-1.5308762,0.7027483,0.7902093430360158
1915-06-01,29.16586,27.716373,-1.4494858,1.3128171,0.7140332261721293
1915-07-01,28.86795,25.656002,-3.2119484,0.1664846,0.451231300830841
1915-08-01,28.767963,24.971178,-3.7967854,0.00032830238,0.1804204185803731
1915-09-01,28.839582,24.915373,-3.9242096,0.10665274,0.046412785847981766
1915-10-01,28.991167,24.912733,-4.078434,0.031502724,-0.04003111521402995
1915-11-01,28.86352,24.643871,-4.2196484,-0.13163519,-0.1798239350318909
1915-12-01,28.832918,24.581917,-4.2510014,-0.5317652,-0.3252265850702921
1916-01-01,28.559353,25.288143,-3.2712097,-0.2372117,-0.4457432130972544
1916-02-01,28.294245,25.491774,-2.8024712,-0.7006202,-0.5448422133922577
1916-03-01,28.459604,26.26705,-2.1925545,-0.57128036,-0.6384650270144144
1916-04-01,28.826113,26.447037,-2.379076,-0.77838445,-0.6886880894502003
1916-05-01,29.090654,26.154797,-2.9358578,-0.7022333,-0.7105612258116404
1916-06-01,28.893105,25.501244,-3.391861,-0.6295581,-0.7648076017697651
1916-07-01,28.356615,24.055489,-4.3011265,-0.9226935,-0.8334771990776062
1916-08-01,28.097897,23.294489,-4.8034077,-1.006294,-0.8674254218737284
1916-09-01,28.143097,23.411072,-4.732025,-0.7011628,-0.8660984039306641
1916-10-01,28.41832,23.425581,-4.9927387,-0.882802,-0.8878432909647623
1916-11-01,28.303877,23.217316,-5.086561,-0.99854803,-0.9426634112993875
1916-12-01,28.313745,23.577024,-4.736721,-1.0174849,-0.9810264507929484
1917-01-01,28.099152,24.149408,-3.9497433,-0.91574526,-0.9417737027009327
1917-02-01,28.090723,24.912176,-3.178547,-1.0766959,-0.7436084449291229
1917-03-01,28.118034,26.139547,-1.978487,-0.3572129,-0.36661189794540394
1917-04-01,28.396437,27.015587,-1.3808498,0.21984172,0.08245979746182763
1917-05-01,28.478655,26.760847,-1.7178078,0.5158167,0.443038672208786
1917-06-01,28.465748,26.41448,-2.0512676,0.71103525,0.6505393385887146
1917-07-01,28.384933,25.82428,-2.5606537,0.8177793,0.7262530128161112
1917-08-01,28.359745,25.304333,-3.0554123,0.74170136,0.6773818532625835
1917-09-01,28.41677,24.955801,-3.46097,0.5698924,0.5248748461405436
1917-10-01,28.675432,24.853222,-3.8222103,0.2877264,0.2857839266459147
1917-11-01,28.56715,24.592003,-3.9751472,0.112865925,-0.00970480839411423
1917-12-01,28.466099,24.235388,-4.230711,-0.51147485,-0.2644560734430949
1918-01-01,28.222002,24.721436,-3.5005665,-0.46656847,-0.38639272252718604
1918-02-01,28.017073,25.56103,-2.4560432,-0.35419226,-0.3248802522818247
1918-03-01,28.232616,26.325039,-1.9075775,-0.2863034,-0.09139086802800495
1918-04-01,28.396273,27.083878,-1.3123951,0.28829646,0.2757444679737091
1918-05-01,28.685614,27.164768,-1.5208454,0.71277905,0.6839277446269989
1918-06-01,28.71875,27.18696,-1.5317898,1.2305131,0.9676980376243591
1918-07-01,28.481121,26.18858,-2.2925415,1.0858915,1.0737116932868958
1918-08-01,28.432129,25.641031,-2.7910976,1.006016,1.0983260671297708
1918-09-01,28.573668,25.661413,-2.9122543,1.118608,1.1728243827819824
1918-10-01,28.872322,26.074223,-2.7980995,1.3118372,1.3153866132100422
1918-11-01,28.946516,26.418512,-2.5280037,1.5600095,1.4292628963788347
1918-12-01,28.78894,26.565126,-2.223814,1.4954221,1.4108677307764688
1919-01-01,28.762623,27.099356,-1.6632671,1.3707309,1.206926534573237
1919-02-01,28.641438,27.384253,-1.257185,0.844666,0.8853429456551869
1919-03-01,28.863222,27.66187,-1.2013531,0.41992104,0.6047252615292866
1919-04-01,29.068491,27.845873,-1.2226181,0.37807345,0.4950487116972605
1919-05-01,29.270557,27.575003,-1.6955547,0.5380697,0.5419819056987762
1919-06-01,29.033741,26.98109,-2.0526505,0.7096524,0.6231901844342549
1919-07-01,28.672651,25.962624,-2.7100277,0.6684053,0.6673474113146464
1919-08-01,28.638954,25.484015,-3.1549397,0.642174,0.6710682113965352
1919-09-01,28.645647,25.355783,-3.2898636,0.74099874,0.6082916259765625
1919-10-01,28.579617,25.015938,-3.5636787,0.546258,0.47821108500162757
1919-11-01,28.532595,24.546385,-3.9862099,0.1018033,0.41303199529647827
1919-12-01,28.706497,25.370182,-3.3363152,0.38292098,0.5229662656784058
1920-01-01,28.40431,26.390947,-2.013363,1.0206351,0.7008497218290966
1920-02-01,28.313524,27.042011,-1.271513,0.830338,0.7292663554350535
1920-03-01,28.583845,27.548647,-1.0351982,0.5860759,0.5492409666379292
1920-04-01,28.786816,27.412914,-1.3739014,0.22679019,0.3212482432524363
1920-05-01,29.127678,26.948622,-2.1790562,0.05456829,0.1466796100139618
1920-06-01,29.024183,26.457428,-2.5667553,0.19554758,0.024082601070404025
1920-07-01,28.769022,25.079382,-3.68964,-0.31120706,-0.02348107099533081
1920-08-01,28.648928,24.901741,-3.7471867,0.049926996,-0.020793418089548727
1920-09-01,28.757347,24.898548,-3.858799,0.17206335,0.0030064582824706892
1920-10-01,29.15039,24.813108,-4.337282,-0.22734547,0.06958770751953124
1920-11-01,28.764458,24.867731,-3.8967266,0.19128656,0.21911869446436566
1920-12-01,28.404629,25.28985,-3.1147785,0.6044576,0.3802746534347534
1921-01-01,28.393856,25.920736,-2.4731197,0.5608783,0.35109602411588026
1921-02-01,28.091925,26.10639,-1.9855347,0.11631632,0.11086133122444146
1921-03-01,28.054815,26.049572,-2.0052433,-0.3839692,-0.15070416529973346
1921-04-01,28.55713,26.686325,-1.8708057,-0.27011418,-0.25255391001701355
1921-05-01,28.645557,26.039875,-2.6056824,-0.3720579,-0.17712143063545224
1921-06-01,28.639023,26.078295,-2.560728,0.2015748,-0.10184023777643837
1921-07-01,28.646673,25.220602,-3.4260712,-0.047638178,-0.1316151817639669
1921-08-01,28.634144,24.33785,-4.2962933,-0.4991796,-0.1806061863899231
1921-09-01,28.581173,24.426353,-4.1548195,-0.12395716,-0.17068449656168616
1921-10-01,28.856926,24.889645,-3.9672813,0.14265537,-0.17489798863728842
1921-11-01,28.679375,24.156187,-4.5231876,-0.43517447,-0.2633651693662008
1921-12-01,28.707151,24.495092,-4.212059,-0.4928229,-0.30419647693634033
1922-01-01,28.284359,25.005136,-3.2792225,-0.24522448,-0.17864430944124854
1922-02-01,28.28958,26.407204,-1.8823757,0.21947527,-0.017830977837244653
1922-03-01,28.504707,26.975817,-1.5288906,0.092383504,0.03906335433324177
1922-04-01,28.615732,26.874514,-1.7412186,-0.14052701,0.0029386182626088414
1922-05-01,28.927137,26.801119,-2.1260185,0.107605934,-0.09784200787544249
1922-06-01,28.658567,25.674192,-2.984375,-0.22207212,-0.26726887623469037
1922-07-01,28.746235,24.758688,-3.987547,-0.60911393,-0.4399968981742859
1922-08-01,28.344172,23.87317,-4.4710007,-0.673887,-0.46103841066360474
1922-09-01,28.40863,24.114532,-4.294098,-0.26323557,-0.35469579696655273
1922-10-01,28.616373,24.508644,-4.107729,0.002207756,-0.29085254669189453
1922-11-01,28.90892,24.241652,-4.6672688,-0.5792556,-0.29745060205459595
1922-12-01,28.44836,24.431423,-4.0169373,-0.29770112,-0.30271430810292554
1923-01-01,28.387136,25.25047,-3.1366673,-0.10266924,-0.3150798181692759
1923-02-01,28.249964,25.749912,-2.5000515,-0.3982005,-0.3753088017304739
1923-03-01,28.43477,26.110176,-2.3245945,-0.7033204,-0.3817867636680603
1923-04-01,28.729916,26.93399,-1.7959251,-0.19523358,-0.21165431539217627
1923-05-01,28.80248,26.683668,-2.1188126,0.1148119,0.08417865633964541
1923-06-01,28.697193,26.339699,-2.3574944,0.40480852,0.34050808350245154
1923-07-01,28.408005,25.655064,-2.7529411,0.62549186,0.5005725026130676
1923-08-01,28.367651,25.011723,-3.3559284,0.44118524,0.5959954460461934
1923-09-01,28.546144,25.367392,-3.178753,0.85210943,0.6232921282450358
1923-10-01,28.858158,25.297813,-3.5603447,0.549592,0.6163832346598307
1923-11-01,29.096216,25.481447,-3.614769,0.4732442,0.5766443610191345
1923-12-01,28.798872,25.86062,-2.9382515,0.78098464,0.4946079651514689
1924-01-01,28.460886,25.609804,-2.8510818,0.18291616,0.36213400959968567
1924-02-01,28.357136,26.548569,-1.808567,0.29328394,0.17467740178108213
1924-03-01,28.674934,26.971554,-1.7033806,-0.08210647,-0.0469617247581482
1924-04-01,28.746468,26.985355,-1.7611122,-0.16042066,-0.30391706029574084
1924-05-01,28.822462,25.772217,-3.0502453,-0.8166208,-0.5301292240619659
1924-06-01,28.793776,25.429049,-3.364727,-0.60242414,-0.6254319151242574
1924-07-01,28.631786,24.528927,-4.1028595,-0.7244265,-0.5744172930717468
1924-08-01,28.303854,24.194817,-4.1090374,-0.31192374,-0.4386612375577291
1924-09-01,28.432264,23.965765,-4.4664993,-0.435637,-0.2845786412556966
1924-10-01,28.56485,24.521288,-4.043562,0.06637478,-0.19315560658772785
1924-11-01,28.390968,24.091633,-4.2993355,-0.21132231,-0.18677542606989544
1924-12-01,28.442783,24.392982,-4.049801,-0.33056474,-0.14614705244700116
1925-01-01,28.013552,24.811745,-3.201807,-0.16780901,0.04004751642545068
1925-02-01,27.829517,26.36718,-1.4623375,0.6395135,0.2877757052580516
1925-03-01,28.13924,26.954248,-1.1849918,0.43628228,0.42062288522720337
1925-04-01,28.442503,27.26221,-1.1802921,0.42039943,0.4612775146961212
1925-05-01,28.739344,26.796135,-1.9432087,0.29041576,0.5845745901266735
1925-06-01,28.404556,26.676378,-1.728178,1.0341249,0.8053815563519796
1925-07-01,28.634096,26.30904,-2.325056,1.0533769,0.9873399535814921
1925-08-01,28.544798,25.823986,-2.7208118,1.0763018,1.0425286491711934
1925-09-01,28.69187,25.673883,-3.0179863,1.012876,1.0067785580952961
1925-10-01,28.884903,25.74722,-3.1376839,0.97225285,0.9797091484069824
1925-11-01,29.095243,25.838028,-3.2572155,0.8307977,1.0458069841066995
1925-12-01,29.120005,26.660944,-2.4590607,1.2601755,1.153422236442566
1926-01-01,28.669952,27.152287,-1.5176659,1.5163321,1.154605577389399
1926-02-01,28.806917,27.491789,-1.3151283,0.78672266,1.0223396917184193
1926-03-01,28.915369,28.112541,-0.80282784,0.8184463,0.8483200669288634
1926-04-01,29.129871,28.385855,-0.74401665,0.8566749,0.7054815590381622
1926-05-01,29.43144,27.657347,-1.7740936,0.45953083,0.6051261126995087
1926-06-01,29.113976,26.770098,-2.3438778,0.41842508,0.5242175459861755
1926-07-01,28.759968,26.161179,-2.5987892,0.7796438,0.40084979931513465
1926-08-01,28.756586,25.002184,-3.7544022,0.042711496,0.20719387133916214
1926-09-01,28.811773,24.629593,-4.1821804,-0.15131807,0.04465738932291665
1926-10-01,28.822613,24.724754,-4.0978584,0.012078285,0.03662395477294923
1926-11-01,28.624353,24.733488,-3.8908653,0.19714785,0.13548638423283893
1926-12-01,28.595827,25.087564,-3.5082626,0.2109735,0.22917767365773517
1927-01-01,28.479017,25.764427,-2.71459,0.31940794,0.2728311518828074
1927-02-01,28.46592,26.70856,-1.7573586,0.34449244,0.2268127103646596
1927-03-01,28.424744,26.936266,-1.4884777,0.1327964,0.08933820327123002
1927-04-01,28.857594,27.033098,-1.8244953,-0.22380376,-0.054559201002120986
1927-05-01,28.718077,26.343851,-2.3742256,-0.14060116,-0.12735187013943988
1927-06-01,28.871178,26.028301,-2.8428764,-0.08057356,-0.12669251362482706
1927-07-01,28.652456,25.088541,-3.5639153,-0.18548226,-0.07148951292037964
1927-08-01,28.607552,24.814476,-3.7930756,0.0040380955,0.034544805685679136
1927-09-01,28.61012,24.83352,-3.7766,0.25426245,0.15322049458821613
1927-10-01,28.843353,25.006035,-3.8373184,0.2726183,0.1960757573445638
1927-11-01,28.849312,24.938408,-3.910904,0.17710924,0.14367860555648804
1927-12-01,28.89713,25.142176,-3.7549534,-0.03571725,0.07090318202972412
1928-01-01,28.75321,25.769953,-2.9832573,0.05074072,0.0335563321908315
1928-02-01,28.531172,26.46686,-2.064312,0.037539005,0.00927403569221497
1928-03-01,28.571056,26.96692,-1.6041355,0.0171386,-0.04374974966049196
1928-04-01,28.855913,27.048433,-1.8074799,-0.2067883,-0.11924200256665549
1928-05-01,28.99753,26.627361,-2.3701687,-0.13654423,-0.1558544933795929
1928-06-01,28.83173,25.786354,-3.0453758,-0.28307295,-0.1268075903256734
1928-07-01,28.492516,25.24245,-3.2500648,0.12836814,-0.07861091693242392
1928-08-01,28.551657,24.59646,-3.9551964,-0.15808272,-0.048117458820343025
1928-09-01,28.660183,24.632528,-4.0276546,0.0032076836,-0.06024376551310221
1928-10-01,28.80284,24.63617,-4.16667,-0.05673313,-0.07799307505289715
1928-11-01,28.88294,24.57525,-4.3076897,-0.2196765,-0.05245548486709594
1928-12-01,28.584846,24.964115,-3.6207314,0.09850478,0.016991655031840018
1929-01-01,28.252302,25.339022,-2.9132805,0.120717525,0.0971261958281199
1929-02-01,28.294703,26.356342,-1.9383602,0.16349077,0.15585123499234516
1929-03-01,28.466192,26.961252,-1.50494,0.11633408,0.22582044204076132
1929-04-01,28.659964,27.465864,-1.1940994,0.40659213,0.32144883275032043
1929-05-01,28.744879,26.924797,-1.8200817,0.41354275,0.3837967415650686
1929-06-01,28.742346,26.45794,-2.2844067,0.4778962,0.367981215318044
1929-07-01,28.613466,25.416624,-3.1968422,0.1815908,0.3499611020088196
1929-08-01,28.5058,25.020884,-3.4849167,0.31219697,0.4021318952242533
1929-09-01,28.578627,25.237112,-3.3415146,0.68934774,0.4629521369934082
1929-10-01,28.803034,25.17918,-3.6238537,0.48608303,0.4429459571838379
1929-11-01,28.974606,25.108196,-3.8664093,0.22160387,0.33294306198755896
1929-12-01,28.940042,25.546774,-3.3932686,0.32596755,0.19558497269948322
1930-01-01,28.651928,25.601332,-3.0505962,-0.016598225,0.09057429432868955
1930-02-01,28.566286,26.406485,-2.1598015,-0.057950497,0.07495453953742981
1930-03-01,28.657404,27.16376,-1.4936447,0.1276294,0.16935481627782187
1930-04-01,28.82478,27.696283,-1.1284962,0.4721954,0.30216760436693824
1930-05-01,28.787308,26.849287,-1.9380207,0.29560375,0.43943346540133155
1930-06-01,28.809473,26.57265,-2.2368221,0.52548075,0.6173563996950786
1930-07-01,28.712692,26.304388,-2.4083042,0.9701288,0.8520830273628235
1930-08-01,28.625584,25.86543,-2.7601528,1.0369608,1.0798766016960144
1930-09-01,28.783815,26.114506,-2.6693096,1.3615527,1.2453778584798176
1930-10-01,29.097702,26.277916,-2.819786,1.2901506,1.3692828814188638
1930-11-01,29.300716,26.759563,-2.541153,1.5468602,1.4435967803001404
1930-12-01,28.92878,26.718136,-2.2106438,1.5085924,1.4054050842920938
1931-01-01,28.851406,27.195347,-1.6560593,1.3779387,1.2421218852202096
1931-02-01,28.886145,27.550238,-1.335907,0.765944,1.053394188483556
1931-03-01,28.756147,28.158112,-0.5980358,1.0232383,0.8821279803911843
1931-04-01,28.929712,28.193851,-0.7358608,0.86483073,0.6617425580819447
1931-05-01,29.253492,27.242188,-2.0113049,0.2223196,0.3895122706890105
1931-06-01,29.223242,26.439909,-2.7833328,-0.02102995,0.16760152578353882
1931-07-01,28.95266,25.804455,-3.1482048,0.23022819,0.046714127063751214
1931-08-01,28.752945,24.828695,-3.9242496,-0.12713599,0.001587569713592512
1931-09-01,28.60983,24.440804,-4.1690273,-0.138165,-0.008147080739339167
1931-10-01,28.71725,24.87975,-3.8375015,0.2724352,-0.013428529103597
1931-11-01,28.896683,24.597439,-4.299244,-0.21123075,-0.010219633579254164
1931-12-01,28.649979,24.855183,-3.794796,-0.075559855,0.04028737545013429
1932-01-01,28.28439,25.520218,-2.7641716,0.2698264,0.17895463109016418
1932-02-01,28.275896,26.51151,-1.7643852,0.33746576,0.34748271107673645
1932-03-01,28.597961,27.47035,-1.1276112,0.49366295,0.5029117862383524
1932-04-01,28.678274,27.682604,-0.9956703,0.60502124,0.670075923204422
1932-05-01,28.74355,27.472927,-1.2706223,0.9630022,0.8064559797445933
1932-06-01,28.667099,26.818161,-1.848938,0.9133649,0.8439263701438904
1932-07-01,28.275782,25.67399,-2.6017914,0.7766416,0.7627577582995095
1932-08-01,28.35569,25.20828,-3.1474094,0.6497042,0.6081929405530293
1932-09-01,28.504622,24.868076,-3.6365452,0.39431715,0.4302099545796712
1932-10-01,28.769705,24.933025,-3.8366795,0.27325726,0.25637467702229816
1932-11-01,28.841034,24.792746,-4.0482883,0.039724827,0.1140593886375427
1932-12-01,28.506413,24.818813,-3.6875992,0.031636953,0.03804481029510496
1933-01-01,28.510262,25.377077,-3.1331844,-0.09918642,0.0465243955453237
1933-02-01,28.24218,26.375446,-1.8667336,0.23511744,0.10417273640632631
1933-03-01,28.46031,26.954086,-1.5062237,0.115050435,0.13855955998102823
1933-04-01,28.692986,27.322668,-1.3703175,0.2303741,0.09507706761360167
1933-05-01,28.757044,26.428644,-2.3283997,-0.0947752,0.001695523659388215
1933-06-01,28.471128,25.63231,-2.8388176,-0.07651472,-0.0941976507504781
1933-07-01,28.402197,24.846582,-3.5556145,-0.17718148,-0.14244431257247925
1933-08-01,28.219952,24.184021,-4.0359306,-0.23881698,-0.1273264686266581
1933-09-01,28.222418,24.23172,-3.9906979,0.04016447,-0.11039415995279947
1933-10-01,28.2491,24.05408,-4.1950207,-0.08508396,-0.15332094828287762
1933-11-01,28.521824,24.097307,-4.4245167,-0.3365035,-0.22368659575780234
1933-12-01,28.241495,24.150578,-4.0909176,-0.37168145,-0.22479275862375891
1934-01-01,28.093807,25.051716,-3.0420914,-0.008093357,-0.13701817393302915
1934-02-01,27.938341,25.744577,-2.1937637,-0.09191275,-0.004440595706303903
1934-03-01,27.972923,26.46709,-1.5058327,0.11544144,0.12664196888605755
1934-04-01,28.49573,27.259039,-1.2366905,0.36400104,0.2377680440743764
1934-05-01,28.532719,26.54886,-1.9838581,0.24976635,0.28539598981539405
1934-06-01,28.584745,26.215944,-2.368801,0.39350176,0.2715788880983988
1934-07-01,28.431356,25.09066,-3.3406963,0.037736654,0.2850034832954407
1934-08-01,28.20067,24.861986,-3.338684,0.45842957,0.32620384295781457
1934-09-01,28.31558,24.748253,-3.5673275,0.46353483,0.33585548400878906
1934-10-01,28.592875,24.66635,-3.926525,0.1834116,0.2566642761230469
1934-11-01,28.781614,24.906467,-3.8751469,0.2128663,0.11351960897445676
1934-12-01,28.58534,24.724796,-3.8605442,-0.14130807,-0.04947165648142497
1935-01-01,28.2561,25.143026,-3.1130733,-0.07907534,-0.19458561142285669
1935-02-01,28.446957,25.731894,-2.715063,-0.6132121,-0.19720646739006042
1935-03-01,28.364511,26.775206,-1.5893059,0.031968236,-0.03904734055201209
1935-04-01,28.54439,27.312698,-1.2316914,0.3690002,0.13558708628018698
1935-05-01,28.606129,26.587774,-2.0183544,0.21527004,0.15395042300224304
1935-06-01,28.539972,25.80021,-2.7397614,0.022541523,0.0466765761375427
1935-07-01,28.336916,24.738214,-3.5987015,-0.22026849,0.017984052499135338
1935-08-01,28.63131,24.950144,-3.6811657,0.11594796,0.12005760272343957
1935-09-01,28.607374,25.042656,-3.5647182,0.46614408,0.2580413818359375
1935-10-01,28.886404,24.993198,-3.8932056,0.21673107,0.331268310546875
1935-11-01,28.910112,25.27625,-3.6338615,0.45415163,0.3539606134096781
1935-12-01,28.741566,25.25379,-3.4877758,0.23146033,0.3955644369125366
1936-01-01,28.566166,26.15237,-2.4137955,0.62020254,0.40464499592781067
1936-02-01,28.534794,26.814081,-1.7207127,0.38113832,0.34146629770596815
1936-03-01,28.54856,27.010267,-1.5382919,0.08298218,0.20722220341364542
1936-04-01,28.882074,27.51341,-1.3686638,0.23202777,0.03472935160001116
1936-05-01,29.173105,26.634518,-2.5385876,-0.3049631,-0.09668790300687155
1936-06-01,28.815014,25.826157,-2.9888573,-0.2265544,-0.15628947814305622
1936-07-01,28.675413,25.257175,-3.4182377,-0.039804697,-0.11241930723190308
1936-08-01,28.591377,24.627283,-3.9640942,-0.1669805,0.02825659513473512
1936-09-01,28.658018,24.92291,-3.7351074,0.2957549,0.1899852752685547
1936-10-01,28.992117,25.347885,-3.6442318,0.46570492,0.29707400004069007
1936-11-01,28.890192,25.042614,-3.847578,0.24043512,0.29113032420476276
